Wall time,Step,Value
1772995042.390219,135168,1.2257657051086426
1772995045.1928222,137216,1.2982468605041504
1772995047.8498785,139264,1.2931406497955322
1772995050.6734953,141312,1.3058280944824219
1772995053.4612648,143360,1.3047219514846802
1772995056.280085,145408,1.310240626335144
1772995059.061666,147456,1.328559398651123
1772995061.9169047,149504,1.3399640321731567
1772995064.937911,151552,1.3440890312194824
1772995067.792171,153600,1.3385125398635864
1772995070.515323,155648,1.3605625629425049
1772995073.3232238,157696,1.3772234916687012
1772995076.1511028,159744,1.4383766651153564
1772995078.8832402,161792,1.459809422492981
1772995081.6322784,163840,1.5007375478744507
1772995084.661281,165888,1.5332140922546387
1772995087.5283666,167936,1.558862566947937
1772995090.4405725,169984,1.5376578569412231
1772995093.3696902,172032,1.53800630569458
1772995096.3060186,174080,1.5567704439163208
1772995099.0349486,176128,1.5764985084533691
1772995101.7746403,178176,1.5755720138549805
1772995104.4675765,180224,1.5906267166137695
1772995107.1707885,182272,1.6027297973632812
1772995109.8779907,184320,1.6499688625335693
1772995112.557559,186368,1.6672829389572144
1772995115.2286384,188416,1.6471688747406006
1772995117.919968,190464,1.6565454006195068
1772995120.6368096,192512,1.6597892045974731
1772995123.3260763,194560,1.6345188617706299
1772995126.0980763,196608,1.6324907541275024
1772995128.8093085,198656,1.6668516397476196
1772995131.4910808,200704,1.6724797487258911
1772995134.2549467,202752,1.6871235370635986
1772995136.979996,204800,1.716801643371582
1772995139.6473339,206848,1.7291594743728638
1772995142.4143543,208896,1.718207836151123
1772995145.3698692,210944,1.7180640697479248
1772995148.0447645,212992,1.724095344543457
1772995150.741488,215040,1.733595371246338
1772995153.4060464,217088,1.7310734987258911
1772995156.0445883,219136,1.727609395980835
1772995158.655269,221184,1.755486011505127
1772995161.411474,223232,1.7817469835281372
1772995164.0602467,225280,1.781000018119812
1772995166.7400289,227328,1.780112624168396
1772995169.4855537,229376,1.7855688333511353
1772995172.167665,231424,1.7967298030853271
1772995174.8519268,233472,1.8121329545974731
1772995177.4971948,235520,1.8219047784805298
1772995180.1639864,237568,1.8039220571517944
1772995182.821087,239616,1.8127063512802124
1772995185.6221564,241664,1.8063641786575317
1772995188.3488505,243712,1.8152813911437988
1772995191.0215719,245760,1.7840219736099243
1772995193.851438,247808,1.765562653541565
1772995196.5901086,249856,1.7457423210144043
1772995199.2634442,251904,1.7692095041275024
1772995202.0058398,253952,1.7983344793319702
1772995204.7686102,256000,1.7810750007629395
1772995207.5434122,258048,1.8063468933105469
1772995210.3176079,260096,1.8345609903335571
1772995213.2372203,262144,1.8091657161712646
1772995216.012818,264192,1.7883048057556152
1772995218.6805005,266240,1.803460955619812
1772995221.3583064,268288,1.826746940612793
1772995224.05217,270336,1.7995922565460205
1772995226.683267,272384,1.8031094074249268
1772995229.3563035,274432,1.7610657215118408
1772995232.1130588,276480,1.806881308555603
1772995234.7591784,278528,1.7870923280715942
1772995237.3941736,280576,1.8117328882217407
1772995240.1470807,282624,1.8186798095703125
1772995242.8132532,284672,1.8225938081741333
1772995245.5810184,286720,1.8166906833648682
1772995248.302465,288768,1.830426573753357
1772995250.9718938,290816,1.7877360582351685
1772995253.620076,292864,1.7973672151565552
1772995256.270632,294912,1.7821954488754272
1772995258.9151926,296960,1.7797703742980957
1772995261.5624602,299008,1.7524921894073486
1772995264.265418,301056,1.7819374799728394
1772995266.949739,303104,1.7889046669006348
1772995269.6338565,305152,1.7884968519210815
1772995272.3167331,307200,1.813604712486267
1772995274.9631588,309248,1.8156235218048096
1772995277.5875592,311296,1.7887500524520874
1772995280.3819396,313344,1.778773546218872
1772995283.1123524,315392,1.753071904182434
1772995285.788405,317440,1.7432781457901
1772995288.4093668,319488,1.7861469984054565
1772995291.069293,321536,1.8022860288619995
1772995293.8368342,323584,1.8327938318252563
1772995296.5108132,325632,1.8659828901290894
1772995299.203278,327680,1.8568922281265259
1772995301.9248192,329728,1.8657797574996948
1772995304.6418748,331776,1.8531736135482788
1772995307.3102844,333824,1.8442689180374146
1772995309.9873765,335872,1.837295413017273
1772995312.6778355,337920,1.845371961593628
1772995315.4289737,339968,1.8147984743118286
1772995318.2216008,342016,1.7821266651153564
1772995320.9099638,344064,1.817203164100647
1772995323.6723313,346112,1.8186328411102295
1772995326.3255742,348160,1.8240844011306763
1772995328.958265,350208,1.83488130569458
1772995331.6172068,352256,1.7891343832015991
1772995334.2238266,354304,1.7944031953811646
1772995336.9493484,356352,1.8087453842163086
1772995339.7885334,358400,1.8158453702926636
1772995342.5082245,360448,1.8317391872406006
1772995345.1666868,362496,1.8269063234329224
1772995347.8564148,364544,1.8250454664230347
1772995350.4907765,366592,1.8060047626495361
1772995353.112871,368640,1.7931594848632812
1772995355.7810278,370688,1.8496094942092896
1772995358.3824964,372736,1.8762062788009644
1772995360.9936502,374784,1.919506311416626
1772995363.652006,376832,1.9303125143051147
1772995366.27964,378880,1.87363600730896
1772995368.8688884,380928,1.8846172094345093
1772995371.5725746,382976,1.8818343877792358
1772995374.1908,385024,1.9001437425613403
1772995376.8532443,387072,1.91810941696167
1772995379.5310075,389120,1.9274625778198242
1772995382.2646468,391168,1.8953001499176025
1772995384.9770212,393216,1.9338313341140747
1772995387.647789,395264,1.9459642171859741
1772995390.290256,397312,1.946754813194275
1772995392.9654467,399360,1.9936423301696777
1772995395.584576,401408,1.9591078758239746
1772995398.2181854,403456,1.9975173473358154
1772995400.9068122,405504,1.9780375957489014
1772995403.558879,407552,1.950571894645691
1772995406.201637,409600,1.940079689025879
1772995408.8974624,411648,1.9291563034057617
1772995411.5857692,413696,1.9068468809127808
1772995414.2774692,415744,1.9356671571731567
1772995416.916977,417792,1.8887327909469604
1772995419.5752344,419840,1.869575023651123
1772995422.2900374,421888,1.903225064277649
1772995425.08251,423936,1.9058328866958618
1772995427.7275558,425984,1.9412766695022583
1772995430.4117289,428032,1.9403188228607178
1772995433.1056857,430080,1.980907917022705
1772995435.8028114,432128,1.9843907356262207
1772995438.4720564,434176,1.9934906959533691
1772995441.0905662,436224,1.9666688442230225
1772995443.917872,438272,2.0104923248291016
1772995446.6743736,440320,2.027461051940918
1772995449.394708,442368,2.0649845600128174
1772995452.0991237,444416,2.03498911857605
1772995454.805931,446464,2.0375001430511475
1772995457.5064077,448512,2.006350040435791
1772995460.2923577,450560,2.031193971633911
1772995463.1200678,452608,2.0264813899993896
1772995465.869362,454656,2.0381250381469727
1772995468.5525708,456704,2.03212833404541
1772995471.235324,458752,2.0141611099243164
1772995473.8761706,460800,2.0284407138824463
1772995476.5184698,462848,2.0166797637939453
1772995479.1670659,464896,2.0098984241485596
1772995481.8627744,466944,2.022531270980835
1772995484.5829844,468992,1.9931001663208008
1772995487.3217566,471040,2.0049688816070557
1772995490.0600479,473088,2.0209829807281494
1772995492.7225688,475136,2.0245156288146973
1772995495.4356139,477184,2.0370750427246094
1772995498.151812,479232,2.018920421600342
1772995500.8407776,481280,2.0090439319610596
1772995503.5857854,483328,1.9962891340255737
1772995506.2196813,485376,2.0093812942504883
1772995508.8679187,487424,1.971107840538025
1772995511.5434737,489472,2.007251739501953
1772995514.2175484,491520,2.02807354927063
1772995516.9155984,493568,2.0224828720092773
1772995519.6753957,495616,2.0186376571655273
1772995522.4630842,497664,2.030750036239624
1772995525.1385267,499712,2.044184446334839
1772995527.8187723,501760,2.073092222213745
